txn_id,timestamp,timestamp_status,user_id,merchant_id,amount,amount_status,utr,utr_status,mcc,mcc_status,status
TXN00013945,2026-08-02 22:16:19,VALID,USR90333,MCH3020,5975.83,VALID,UTR0594343188,DUPLICATE,5411,VALID,SUCCESS
TXN00018323,2026-02-14 14:40:12,VALID,USR50445,MCH7361,19496.23,VALID,UTR8018269411,VALID,5411,VALID,SUCCESS
TXN00003242,2026-01-21 03:08:28,VALID,USR63346,MCH8277,10729.32,VALID,UTR3305085193,VALID,5411,VALID,SUCCESS
TXN00013284,2026-01-06 21:16:57,VALID,USR44944,MCH8717,5890.79,VALID,,MISSING,7011,VALID,FAILED
TXN00012891,2026-03-22 07:03:28,VALID,USR88439,MCH9584,16501.51,VALID,UTR0134020933,DUPLICATE,7011,VALID,SUCCESS
TXN00013834,2026-02-23 20:05:24,VALID,USR32830,MCH3350,24822.66,VALID,UTR4097168144,VALID,5411,VALID,SUCCESS
TXN00001458,2026-02-16 20:18:19,VALID,USR81549,MCH4127,16916.07,VALID,UTR0158710679,VALID,4131,VALID,SUCCESS
TXN00004787,2026-02-21 12:10:25,VALID,USR34582,MCH9944,21898.86,VALID,UTR0151187604,VALID,,MISSING,SUCCESS
TXN00003004,2026-03-20 03:03:33,VALID,USR44177,MCH5238,15625.6,VALID,,MISSING,5912,VALID,SUCCESS
TXN00010645,2026-02-13 22:15:53,VALID,USR82816,MCH4970,5369.31,VALID,UTR6785316566,VALID,4131,VALID,SUCCESS
TXN00004836,2026-03-24 05:48:58,VALID,USR99662,MCH7571,2195.29,VALID,UTR3530974544,VALID,,MISSING,SUCCESS
TXN00016728,2026-02-18 16:51:32,VALID,USR88689,MCH6929,1202.87,VALID,UTR4097885145,VALID,5912,VALID,SUCCESS
TXN00002819,2026-03-05 00:00:00,DATE_ONLY,USR26794,MCH4086,235.87,VALID,UTR5886072899,VALID,,MISSING,SUCCESS
TXN00000706,2026-01-31 00:41:07,VALID,USR53418,MCH2687,24749.11,VALID,UTR4249682750,VALID,5411,VALID,PROCESSING
TXN00019681,2026-02-17 13:20:36,VALID,USR30390,MCH2169,21121.95,VALID,UTR2247960010,VALID,7011,VALID,SUCCESS
TXN00017990,2026-01-29 03:14:25,VALID,USR15485,MCH4580,832.44,VALID,UTR6741275528,VALID,5411,VALID,SUCCESS
TXN00018928,2026-03-11 15:33:52,VALID,USR46497,MCH1235,12360.96,VALID,UTR9821572175,VALID,5812,VALID,SUCCESS
TXN00017356,2026-01-27 13:41:20,VALID,USR84879,MCH9254,9835.49,VALID,UTR0589589596,VALID,5812,VALID,SUCCESS
TXN00019928,2026-02-24 09:13:57,VALID,USR93628,MCH8015,6559.73,VALID,UTR5021460115,VALID,5912,VALID,SUCCESS
TXN00004109,2026-02-13 04:18:34,VALID,USR13235,MCH1145,22260.7,VALID,UTR3962061278,VALID,5411,VALID,SUCCESS
TXN00012707,2026-02-24 01:30:32,VALID,USR35989,MCH6549,4533.0,VALID,UTR9863570375,VALID,5912,VALID,PROCESSING
TXN00007231,2026-01-15 04:40:06,VALID,USR96411,MCH1335,242.66,VALID,,MISSING,5812,VALID,SUCCESS
TXN00014540,2026-03-29 01:38:51,VALID,USR66319,MCH4970,8184.22,VALID,UTR6380191038,VALID,5812,VALID,SUCCESS
TXN00007634,2026-03-31 05:50:19,VALID,USR38931,MCH9057,24590.0,VALID,UTR8932832616,VALID,5411,VALID,SUCCESS
TXN00004405,2026-03-10 07:52:44,VALID,USR43053,MCH3168,24737.74,VALID,UTR3614666828,VALID,5812,VALID,SUCCESS
TXN00013655,2026-03-15 00:12:05,VALID,USR69540,MCH2614,14770.0,VALID,UTR1114562376,VALID,5411,VALID,SUCCESS
TXN00014039,2026-02-28 15:30:04,VALID,USR75054,MCH1450,13104.12,VALID,UTR5936372697,VALID,4131,VALID,SUCCESS
TXN00001340,2026-01-09 20:48:25,VALID,USR36748,MCH5237,776.01,VALID,UTR0306763853,VALID,,MISSING,SUCCESS
TXN00014051,2026-01-28 08:44:49,VALID,USR91528,MCH8812,16339.26,VALID,UTR3243015451,VALID,7011,VALID,SUCCESS
TXN00003963,2026-01-22 22:17:07,VALID,USR26270,MCH5674,726.02,VALID,UTR0538458200,VALID,5812,VALID,SUCCESS
TXN00008535,2026-03-28 10:36:23,VALID,USR76385,MCH7751,13537.97,VALID,UTR8331510687,VALID,,MISSING,SUCCESS
TXN00018350,2026-02-21 00:20:59,VALID,USR57423,MCH2637,6669.01,VALID,UTR0878429625,VALID,5411,VALID,SUCCESS
TXN00004904,2026-02-22 02:17:11,VALID,USR18558,MCH5578,7698.9,VALID,UTR4781159046,VALID,5812,VALID,SUCCESS
TXN00000319,2026-03-27 16:06:05,VALID,USR20127,MCH8472,3919.36,VALID,UTR5666481239,VALID,5912,VALID,SUCCESS
TXN00016056,2026-03-24 03:31:40,VALID,USR13425,MCH1894,19047.71,VALID,UTR1893342280,VALID,5912,VALID,SUCCESS
TXN00016867,2026-01-18 12:04:02,VALID,USR18387,MCH5277,20330.65,VALID,UTR7248465339,VALID,4131,VALID,SUCCESS
TXN00015143,2026-01-22 13:37:38,VALID,USR14080,MCH9371,17791.0,VALID,UTR4054944367,VALID,5912,VALID,SUCCESS
TXN00019112,2026-01-18 11:14:02,VALID,USR99702,MCH2541,9599.05,VALID,UTR1636350136,VALID,5411,VALID,SUCCESS
TXN00017916,2026-03-12 16:51:54,VALID,USR80042,MCH8012,5281.71,VALID,UTR1083524718,VALID,7011,VALID,SUCCESS
TXN00012759,2026-03-15 09:03:30,VALID,USR55621,MCH4534,5341.53,VALID,UTR7962044527,VALID,4131,VALID,FAILED
TXN00019631,2026-02-15 18:26:32,VALID,USR76993,MCH5516,-10395.88,NEGATIVE,UTR5583478277,VALID,4131,VALID,SUCCESS
TXN00007067,2026-01-14 19:56:40,VALID,USR67028,MCH5146,867.1,VALID,UTR9357794687,VALID,5411,VALID,SUCCESS
TXN00016399,2026-02-05 20:05:40,VALID,USR57040,MCH7063,1147.0,VALID,,MISSING,5411,VALID,SUCCESS
TXN00009720,2026-03-03 18:17:48,VALID,USR53016,MCH1661,17964.32,VALID,UTR5188889901,VALID,5812,VALID,SUCCESS
TXN00000494,2026-01-30 08:54:57,VALID,USR67271,MCH1547,-4711.15,NEGATIVE,UTR7858980350,DUPLICATE,5912,VALID,SUCCESS
TXN00018874,2026-02-13 02:08:57,VALID,USR16207,MCH6561,2261.68,VALID,UTR8088191807,VALID,5411,VALID,SUCCESS
TXN00012736,2026-04-02 11:46:17,VALID,USR30483,MCH8921,11706.84,VALID,UTR8222479340,VALID,5812,VALID,FAILED
TXN00019630,2026-02-25 22:38:45,VALID,USR63524,MCH7583,16316.22,VALID,UTR2983244425,VALID,5812,VALID,SUCCESS
TXN00004082,2026-02-26 21:11:16,VALID,USR55947,MCH5417,5840.99,VALID,,MISSING,5411,VALID,SUCCESS
TXN00012106,2026-03-25 03:24:41,VALID,USR96497,MCH7819,21190.64,VALID,UTR6089116862,VALID,,MISSING,SUCCESS
TXN00003271,2026-02-24 04:26:10,VALID,USR55017,MCH3718,6339.28,VALID,UTR8199891452,VALID,5912,VALID,SUCCESS
TXN00009449,2026-03-29 20:41:59,VALID,USR18820,MCH9744,8086.62,VALID,UTR4666013573,VALID,,MISSING,SUCCESS
TXN00016835,2026-03-18 00:00:00,DATE_ONLY,USR85557,MCH5840,18060.68,VALID,UTR3047850769,VALID,5411,VALID,PROCESSING
TXN00001406,2026-02-10 02:56:11,VALID,USR47001,MCH7562,11871.03,VALID,UTR7325457245,VALID,5912,VALID,PROCESSING
TXN00006852,2026-01-18 20:26:45,VALID,USR96551,MCH7126,23287.94,VALID,UTR0029004058,VALID,7011,VALID,SUCCESS
TXN00014281,2026-08-02 05:02:27,VALID,USR79707,MCH1299,22331.23,VALID,UTR7874609973,VALID,5812,VALID,SUCCESS
TXN00016747,2026-03-11 04:51:25,VALID,USR58355,MCH2515,-21063.38,NEGATIVE,UTR3183673358,VALID,5411,VALID,SUCCESS
TXN00001189,2026-01-27 15:11:30,VALID,USR62620,MCH9194,7531.08,VALID,UTR4897486392,VALID,5411,VALID,SUCCESS
TXN00012508,2026-01-11 07:46:06,VALID,USR52508,MCH5883,23914.16,VALID,UTR8203480985,VALID,7011,VALID,SUCCESS
TXN00005099,2026-03-23 00:00:00,DATE_ONLY,USR14127,MCH9153,10549.0,VALID,UTR9281697558,VALID,5912,VALID,SUCCESS
TXN00004018,2026-01-04 04:40:00,VALID,USR94849,MCH5480,22393.29,VALID,UTR2402265155,VALID,5411,VALID,SUCCESS
TXN00002134,2026-03-07 10:27:39,VALID,USR36687,MCH8826,13189.72,VALID,UTR2048070643,VALID,5912,VALID,SUCCESS
TXN00011522,2026-01-12 13:36:09,VALID,USR86466,MCH9384,456.78,VALID,UTR7270286587,VALID,5812,VALID,SUCCESS
TXN00017776,2026-01-11 18:50:30,VALID,USR81890,MCH7606,17936.02,VALID,UTR2856573244,VALID,5912,VALID,FAILED
TXN00003570,2026-03-21 06:28:26,VALID,USR29058,MCH1371,-21556.45,NEGATIVE,UTR0886109236,VALID,5812,VALID,SUCCESS
TXN00000960,2026-03-22 18:31:26,VALID,USR92040,MCH1669,18453.46,VALID,UTR5673101314,VALID,5912,VALID,SUCCESS
TXN00018427,2026-01-28 18:38:11,VALID,USR84344,MCH2599,14966.6,VALID,UTR9179491179,VALID,5411,VALID,FAILED
TXN00009664,2026-01-21 05:13:48,VALID,USR40771,MCH8570,990.93,VALID,,MISSING,5411,VALID,SUCCESS
TXN00014296,2026-03-09 18:33:37,VALID,USR41965,MCH5492,18899.3,VALID,UTR0866574651,VALID,5912,VALID,FAILED
TXN00010856,2026-02-25 01:47:31,VALID,USR54038,MCH9833,13924.39,VALID,UTR1642369155,VALID,4131,VALID,SUCCESS
TXN00017165,2026-01-31 19:45:39,VALID,USR82810,MCH3041,22457.83,VALID,UTR4675025613,VALID,5812,VALID,SUCCESS
TXN00006210,2026-03-14 19:53:45,VALID,USR74867,MCH4110,1290.1,VALID,UTR7295577745,VALID,5411,VALID,SUCCESS
TXN00009149,2026-02-13 07:51:25,VALID,USR25761,MCH7106,10235.82,VALID,UTR6733727294,VALID,5411,VALID,SUCCESS
TXN00012196,2026-01-14 18:24:28,VALID,USR46178,MCH7755,11247.5,VALID,UTR6943767905,VALID,5912,VALID,SUCCESS
TXN00014420,2026-01-24 03:50:21,VALID,USR92656,MCH8129,4940.23,VALID,UTR3843899231,VALID,4131,VALID,SUCCESS
TXN00018960,2026-03-08 02:52:58,VALID,USR88411,MCH1400,21274.76,VALID,UTR2066179769,VALID,5411,VALID,SUCCESS
TXN00007980,2026-01-18 20:29:09,VALID,USR13906,MCH7380,17732.0,VALID,UTR3193859800,VALID,5812,VALID,PROCESSING
TXN00003458,2026-02-02 00:04:57,VALID,USR59377,MCH6342,17275.19,VALID,UTR5847069998,VALID,,MISSING,SUCCESS
TXN00001180,2026-01-29 18:18:15,VALID,USR19571,MCH3515,13536.25,VALID,UTR6900157138,VALID,5812,VALID,SUCCESS
TXN00006809,2026-01-19 03:41:13,VALID,USR30631,MCH6457,8349.27,VALID,UTR3791729842,VALID,7011,VALID,SUCCESS
TXN00000391,2026-06-02 19:04:16,VALID,USR98436,MCH5714,24762.72,VALID,,MISSING,5812,VALID,SUCCESS
TXN00010301,2026-03-12 00:04:46,VALID,USR25565,MCH4425,22781.75,VALID,UTR3748271663,VALID,5812,VALID,SUCCESS
TXN00011221,2026-02-10 12:29:14,VALID,USR21265,MCH8149,1650.04,VALID,UTR4475460597,VALID,5912,VALID,SUCCESS
TXN00015920,2026-03-03 01:27:41,VALID,USR43313,MCH4159,-19468.52,NEGATIVE,UTR4582822691,VALID,5812,VALID,SUCCESS
TXN00019375,2026-01-28 10:30:17,VALID,USR41551,MCH3639,17694.0,VALID,UTR4142383119,VALID,,MISSING,SUCCESS
TXN00007883,2026-02-24 13:52:39,VALID,USR97755,MCH6761,13745.06,VALID,UTR6318530017,DUPLICATE,4131,VALID,FAILED
TXN00014143,2026-03-26 04:07:39,VALID,USR11482,MCH8100,13438.57,VALID,UTR2513623327,VALID,5912,VALID,SUCCESS
TXN00000428,2026-01-06 12:32:20,VALID,USR68559,MCH1289,22194.0,VALID,UTR3221535710,VALID,5912,VALID,SUCCESS
TXN00000964,2026-08-01 22:51:19,VALID,USR73908,MCH7164,9738.5,VALID,UTR6398803443,VALID,5411,VALID,SUCCESS
TXN00017512,2026-01-28 16:11:02,VALID,USR22312,MCH1971,10026.3,VALID,UTR7020721558,VALID,5812,VALID,SUCCESS
TXN00013379,2026-01-31 21:42:06,VALID,USR71257,MCH1888,15864.98,VALID,UTR2932942162,VALID,5411,VALID,SUCCESS
TXN00017555,2026-01-29 23:25:28,VALID,USR70148,MCH7442,23032.95,VALID,UTR2053412012,VALID,5411,VALID,SUCCESS
TXN00014158,2026-03-28 20:54:14,VALID,USR33358,MCH6878,15174.72,VALID,UTR4419554769,VALID,5912,VALID,SUCCESS
TXN00012676,2026-03-22 21:13:07,VALID,USR84532,MCH6448,18832.46,VALID,UTR3278010573,VALID,7011,VALID,SUCCESS
TXN00002745,2026-03-21 20:11:38,VALID,USR13208,MCH4429,15564.12,VALID,UTR4718301234,VALID,4131,VALID,SUCCESS
TXN00015321,2026-02-15 00:26:17,VALID,USR25521,MCH5677,19570.57,VALID,UTR5847793928,VALID,5411,VALID,SUCCESS
TXN00001881,2026-03-22 13:36:56,VALID,USR55561,MCH1401,17225.24,VALID,,MISSING,5411,VALID,SUCCESS
TXN00002521,2026-02-06 00:59:12,VALID,USR93128,MCH1501,17316.39,VALID,UTR9050324379,VALID,5411,VALID,SUCCESS
TXN00018056,2026-01-26 08:46:55,VALID,USR83605,MCH2301,16688.29,VALID,UTR5677572317,VALID,,MISSING,SUCCESS
TXN00005100,2026-03-09 07:52:50,VALID,USR25450,MCH9045,1007.66,VALID,UTR4079430094,VALID,5411,VALID,FAILED
TXN00008969,2026-11-03 03:07:29,VALID,USR21594,MCH3553,14287.77,VALID,UTR6484142498,VALID,7011,VALID,SUCCESS
TXN00003368,2026-01-23 13:06:44,VALID,USR15488,MCH3981,-6745.1,NEGATIVE,UTR2524903146,VALID,,MISSING,SUCCESS
TXN00011029,2026-02-11 03:36:02,VALID,USR90618,MCH6720,20779.87,VALID,UTR6158214470,VALID,5411,VALID,SUCCESS
TXN00017600,2026-01-30 13:02:50,VALID,USR37385,MCH3698,19417.2,VALID,UTR6716673697,VALID,5411,VALID,SUCCESS
TXN00010633,2026-03-16 14:58:57,VALID,USR33480,MCH2637,5504.88,VALID,UTR5887175403,VALID,4131,VALID,SUCCESS
TXN00010361,2026-03-20 02:30:45,VALID,USR32032,MCH5785,22004.48,VALID,UTR0232209407,VALID,4131,VALID,SUCCESS
TXN00012907,2026-03-02 00:28:52,VALID,USR70265,MCH6848,14365.1,VALID,UTR5928662092,VALID,,MISSING,SUCCESS
TXN00012691,2026-09-01 08:50:30,VALID,USR19365,MCH6172,14792.3,VALID,UTR5112006070,VALID,5411,VALID,SUCCESS
TXN00005264,2026-03-22 12:32:23,VALID,USR29391,MCH6258,1374.71,VALID,UTR0172750519,VALID,7011,VALID,SUCCESS
TXN00015730,2026-03-24 14:27:15,VALID,USR20969,MCH7789,5438.66,VALID,UTR2222917862,VALID,5411,VALID,SUCCESS
TXN00003678,2026-03-17 08:21:33,VALID,USR88349,MCH3118,9499.99,VALID,UTR0238448590,VALID,5411,VALID,SUCCESS
TXN00004968,2026-03-14 19:06:20,VALID,USR10191,MCH5661,17880.97,VALID,UTR1306237847,VALID,5411,VALID,SUCCESS
TXN00017208,2026-01-26 06:22:48,VALID,USR81190,MCH4112,11708.0,VALID,UTR6921659613,VALID,4131,VALID,SUCCESS
TXN00006066,2026-03-16 01:43:41,VALID,USR33228,MCH5448,19850.94,VALID,UTR7451217744,VALID,4131,VALID,SUCCESS
TXN00015316,2026-03-19 05:14:31,VALID,USR10923,MCH9944,20956.02,VALID,,MISSING,4131,VALID,SUCCESS
TXN00006165,2026-06-02 05:23:21,VALID,USR27037,MCH1832,6374.05,VALID,UTR7327396744,VALID,5912,VALID,SUCCESS
TXN00007556,2026-03-08 11:09:02,VALID,USR42295,MCH6698,11245.48,VALID,UTR5292282402,VALID,5912,VALID,SUCCESS
TXN00003128,2026-03-19 04:14:41,VALID,USR47400,MCH1953,2037.92,VALID,UTR8273211925,VALID,5411,VALID,SUCCESS
TXN00014187,2026-02-20 08:15:59,VALID,USR30637,MCH6429,11478.32,VALID,UTR2574959288,VALID,5812,VALID,SUCCESS
TXN00009306,2026-02-03 17:25:44,VALID,USR22011,MCH8253,3482.61,VALID,UTR8830816927,VALID,7011,VALID,SUCCESS
TXN00017085,2026-01-11 01:53:58,VALID,USR25769,MCH8068,-14219.42,NEGATIVE,UTR4238116238,VALID,4131,VALID,SUCCESS
TXN00013172,2026-02-25 00:00:00,DATE_ONLY,USR60111,MCH5954,10861.58,VALID,UTR3174544291,VALID,,MISSING,SUCCESS
TXN00003198,2026-01-23 02:12:50,VALID,USR32940,MCH1644,21909.22,VALID,UTR9573577938,VALID,4131,VALID,SUCCESS
TXN00002870,2026-10-03 21:24:12,VALID,USR35320,MCH3448,8832.73,VALID,UTR3889474591,VALID,5411,VALID,SUCCESS
TXN00005002,2026-01-10 23:47:08,VALID,USR66468,MCH2234,11841.16,VALID,UTR9203680385,VALID,,MISSING,SUCCESS
TXN00019051,2026-02-05 03:26:22,VALID,USR50982,MCH3543,3722.14,VALID,UTR9370800318,VALID,5411,VALID,SUCCESS
TXN00011647,2026-02-02 14:51:39,VALID,USR60104,MCH3839,8817.25,VALID,UTR5523486839,VALID,5411,VALID,SUCCESS
TXN00009009,2026-01-05 01:27:44,VALID,USR36347,MCH9852,12458.26,VALID,UTR4969008299,VALID,4131,VALID,SUCCESS
TXN00017124,2026-03-30 03:46:42,VALID,USR19561,MCH8557,20012.0,VALID,UTR6346300351,VALID,4131,VALID,SUCCESS
TXN00011980,2026-01-26 08:06:15,VALID,USR44667,MCH3183,6883.26,VALID,UTR5186954728,DUPLICATE,5812,VALID,FAILED
TXN00019128,2026-01-04 07:24:07,VALID,USR90806,MCH6030,11137.53,VALID,UTR2671617621,VALID,,MISSING,SUCCESS
TXN00018777,2026-02-11 20:30:02,VALID,USR46800,MCH4928,5177.84,VALID,UTR0889282277,VALID,5411,VALID,SUCCESS
TXN00013600,2026-01-11 11:17:12,VALID,USR80618,MCH3433,23481.21,VALID,UTR3766514141,VALID,5411,VALID,PROCESSING
TXN00000241,2026-02-05 05:48:23,VALID,USR36012,MCH8186,23512.0,VALID,UTR6263121263,DUPLICATE,4131,VALID,SUCCESS
TXN00007533,2026-02-08 15:42:34,VALID,USR50844,MCH1636,5622.31,VALID,UTR2792908103,VALID,5912,VALID,PROCESSING
TXN00008844,2026-01-30 08:28:16,VALID,USR23531,MCH6063,21908.55,VALID,UTR7698599064,VALID,5411,VALID,SUCCESS
TXN00015574,2026-03-29 01:09:36,VALID,USR26433,MCH1751,4904.85,VALID,UTR9632178425,VALID,7011,VALID,SUCCESS
TXN00011947,2026-01-16 13:21:23,VALID,USR17973,MCH8678,8358.59,VALID,UTR0410860179,VALID,5812,VALID,SUCCESS
TXN00015558,2026-01-30 18:18:44,VALID,USR49302,MCH3963,22419.82,VALID,UTR4934179080,DUPLICATE,5812,VALID,SUCCESS
TXN00019787,2026-01-14 17:45:35,VALID,USR70386,MCH3896,10669.96,VALID,UTR5042630529,VALID,5912,VALID,SUCCESS
TXN00000063,2026-02-14 14:32:15,VALID,USR97771,MCH1252,20720.15,VALID,,MISSING,,MISSING,SUCCESS
TXN00001194,2026-09-03 17:06:01,VALID,USR61111,MCH6979,15526.68,VALID,UTR4498274782,VALID,5912,VALID,SUCCESS
TXN00017733,2026-02-13 22:43:47,VALID,USR91919,MCH6203,4517.69,VALID,UTR5072869763,VALID,5912,VALID,SUCCESS
TXN00017129,2026-03-13 23:00:42,VALID,USR67289,MCH4358,10258.14,VALID,UTR1928044472,VALID,4131,VALID,FAILED
TXN00019464,2026-01-29 05:54:59,VALID,USR65270,MCH3676,15277.08,VALID,,MISSING,5912,VALID,SUCCESS
TXN00004160,2026-02-12 00:00:00,DATE_ONLY,USR27424,MCH1255,14147.97,VALID,UTR5682832415,VALID,5912,VALID,SUCCESS
TXN00012376,2026-03-13 10:44:46,VALID,USR75980,MCH4650,18775.7,VALID,UTR5658479115,VALID,7011,VALID,SUCCESS
TXN00015539,2026-01-27 12:43:32,VALID,USR18341,MCH6826,13375.11,VALID,UTR8768683228,VALID,5912,VALID,SUCCESS
TXN00019650,2026-12-03 15:19:54,VALID,USR62968,MCH8539,3662.67,VALID,UTR7190088687,VALID,,MISSING,SUCCESS
TXN00019985,2026-02-06 07:57:46,VALID,USR21583,MCH8249,8495.86,VALID,UTR0863161348,VALID,5912,VALID,SUCCESS
TXN00002661,2026-01-11 01:33:15,VALID,USR44506,MCH7208,11812.32,VALID,UTR9622961189,VALID,7011,VALID,PROCESSING
TXN00007463,2026-02-25 22:27:31,VALID,USR12874,MCH9119,22846.22,VALID,UTR3641235542,VALID,5912,VALID,SUCCESS
TXN00009486,2026-01-09 10:54:05,VALID,USR97380,MCH3182,15597.6,VALID,UTR6553909596,VALID,5912,VALID,SUCCESS
TXN00015811,2026-01-14 00:00:00,DATE_ONLY,USR53341,MCH2783,2845.38,VALID,UTR1727086750,VALID,5812,VALID,SUCCESS
TXN00019819,2026-01-01 13:03:16,VALID,USR85265,MCH6011,8977.13,VALID,UTR9057924194,VALID,5411,VALID,SUCCESS
TXN00012666,2026-03-11 10:32:05,VALID,USR65683,MCH6827,8670.98,VALID,UTR1147816207,VALID,4131,VALID,SUCCESS
TXN00014282,2026-09-03 19:57:36,VALID,USR98984,MCH8808,15917.25,VALID,UTR0684016779,VALID,5411,VALID,SUCCESS
TXN00019386,2026-01-01 07:27:04,VALID,USR63906,MCH6287,22069.59,VALID,UTR2572193060,VALID,,MISSING,SUCCESS
TXN00016337,2026-01-03 07:55:33,VALID,USR20445,MCH8906,8623.38,VALID,UTR2306622683,VALID,4131,VALID,SUCCESS
TXN00002365,2026-01-28 11:11:23,VALID,USR60913,MCH5175,14434.23,VALID,UTR9730392604,VALID,5411,VALID,SUCCESS
TXN00004099,2026-03-03 13:05:46,VALID,USR35359,MCH4250,6472.2,VALID,UTR1109658250,VALID,5812,VALID,SUCCESS
TXN00013043,2026-02-26 17:31:35,VALID,USR17492,MCH5609,23839.77,VALID,UTR1036905423,VALID,5912,VALID,SUCCESS
TXN00008394,2026-01-13 14:23:45,VALID,USR63201,MCH6145,17894.41,VALID,UTR1337324905,VALID,,MISSING,SUCCESS
TXN00004825,2026-01-25 02:16:15,VALID,USR93993,MCH5959,13618.44,VALID,UTR3051964473,VALID,5411,VALID,SUCCESS
TXN00005602,2026-02-22 10:35:00,VALID,USR15616,MCH6050,7898.56,VALID,UTR8053154462,VALID,7011,VALID,SUCCESS
TXN00019029,2026-03-27 07:00:21,VALID,USR39669,MCH3486,3248.35,VALID,UTR2543018695,VALID,5411,VALID,PROCESSING
TXN00002073,2026-02-11 15:54:15,VALID,USR27757,MCH7670,5129.98,VALID,UTR2127701380,VALID,5411,VALID,SUCCESS
TXN00009729,2026-01-29 07:15:06,VALID,USR79884,MCH4766,4662.26,VALID,UTR7281925100,VALID,4131,VALID,SUCCESS
TXN00007257,2026-05-01 12:12:25,VALID,USR92045,MCH6227,1272.18,VALID,UTR7215855182,VALID,5411,VALID,SUCCESS
TXN00015593,2026-02-27 12:10:57,VALID,USR25279,MCH3419,17711.89,VALID,UTR1954058239,VALID,5812,VALID,SUCCESS
TXN00008956,2026-01-23 10:03:53,VALID,USR49623,MCH1891,8073.87,VALID,UTR0746275307,VALID,5411,VALID,SUCCESS
TXN00005594,2026-01-20 22:58:02,VALID,USR22088,MCH4202,24314.0,VALID,UTR7275159034,VALID,,MISSING,SUCCESS
TXN00005400,2026-02-22 15:14:30,VALID,USR79248,MCH3533,21677.83,VALID,UTR8358203456,VALID,5912,VALID,FAILED
TXN00005180,2026-01-12 17:20:13,VALID,USR40382,MCH2583,22831.61,VALID,UTR2199668777,VALID,4131,VALID,SUCCESS
TXN00001497,2026-02-17 00:35:50,VALID,USR82521,MCH7099,15491.06,VALID,UTR7767532923,VALID,5912,VALID,SUCCESS
TXN00017767,2026-02-28 23:27:24,VALID,USR70030,MCH8833,516.55,VALID,,MISSING,4131,VALID,PROCESSING
TXN00012643,2026-02-03 16:01:08,VALID,USR25819,MCH9184,19102.0,VALID,UTR9722293639,VALID,,MISSING,SUCCESS
TXN00013846,2026-07-03 18:34:42,VALID,USR91249,MCH9099,3284.05,VALID,UTR8239008190,VALID,4131,VALID,SUCCESS
TXN00004988,2026-01-08 11:35:10,VALID,USR71846,MCH4557,-15010.28,NEGATIVE,,MISSING,5812,VALID,SUCCESS
TXN00002460,2026-02-27 23:41:06,VALID,USR72270,MCH9810,10050.45,VALID,UTR2041770180,VALID,7011,VALID,PROCESSING
TXN00019141,2026-03-29 19:04:45,VALID,USR66725,MCH5734,24270.25,VALID,UTR2940960287,VALID,5912,VALID,SUCCESS
TXN00005469,2026-03-06 14:48:04,VALID,USR35471,MCH6538,21123.15,VALID,UTR3962990835,VALID,5411,VALID,SUCCESS
TXN00010920,2026-02-18 11:43:32,VALID,USR80116,MCH3901,6879.96,VALID,UTR0022620056,VALID,5411,VALID,PROCESSING
TXN00002842,2026-02-17 16:34:45,VALID,USR52183,MCH2860,18859.08,VALID,UTR5616714736,VALID,5411,VALID,FAILED
TXN00001568,2026-06-02 21:29:09,VALID,USR94683,MCH9276,2397.43,VALID,UTR5536172499,VALID,5411,VALID,SUCCESS
TXN00019719,2026-03-19 03:46:31,VALID,USR12187,MCH2896,22907.0,VALID,,MISSING,5411,VALID,SUCCESS
TXN00010589,2026-03-19 03:28:17,VALID,USR47876,MCH2110,20068.87,VALID,UTR6998832832,VALID,7011,VALID,SUCCESS
TXN00010018,2026-03-15 01:17:02,VALID,USR51504,MCH4750,6010.76,VALID,UTR8522269874,VALID,4131,VALID,SUCCESS
TXN00006831,2026-01-15 22:09:17,VALID,USR14183,MCH9042,23289.0,VALID,UTR0363450727,VALID,7011,VALID,FAILED
TXN00012965,2026-02-19 06:33:33,VALID,USR79867,MCH8231,1529.0,VALID,UTR5688372456,VALID,5812,VALID,PROCESSING
TXN00012001,2026-03-18 19:12:30,VALID,USR49301,MCH2747,16361.0,VALID,UTR8958455089,VALID,,MISSING,SUCCESS
TXN00008617,2026-01-23 00:17:25,VALID,USR37854,MCH3810,23958.61,VALID,UTR1384910764,VALID,,MISSING,SUCCESS
TXN00013603,2026-02-03 02:07:34,VALID,USR71797,MCH3014,11816.78,VALID,,MISSING,,MISSING,SUCCESS
TXN00017806,2026-01-17 14:31:36,VALID,USR23611,MCH5535,11471.13,VALID,UTR6115173442,VALID,5912,VALID,SUCCESS
TXN00005710,2026-03-02 05:20:28,VALID,USR62803,MCH4424,22675.57,VALID,UTR1731584666,VALID,,MISSING,SUCCESS
TXN00011483,2026-01-03 14:19:45,VALID,USR23065,MCH1328,13945.48,VALID,UTR7709775225,VALID,7011,VALID,SUCCESS
TXN00013471,2026-01-22 11:18:41,VALID,USR85057,MCH1460,3894.75,VALID,UTR5394298544,VALID,5411,VALID,SUCCESS
TXN00018340,2026-02-06 13:21:41,VALID,USR99066,MCH5957,13604.87,VALID,UTR1989152052,VALID,5411,VALID,SUCCESS
TXN00007951,2026-02-09 00:00:00,DATE_ONLY,USR30593,MCH8350,23755.78,VALID,UTR5468622280,VALID,,MISSING,SUCCESS
