txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status
TXN00019125,2026-01-10 19:20:10,USR51721,MCH9523,"INR 20,721",UTR0699957367,7011,TXN_SUCCESS
TXN00005442,2026-02-06 06:31:46,USR12948,MCH5540,5447.52,UTR0186920886,4131,Success
TXN00003472,2026-02-15 04:26:56,USR28245,MCH7246,"₹19,479.77",UTR7972522732,5411,Success
TXN00001505,2026-02-01 05:47:44,USR99204,MCH9468,9511.09,UTR5366646378,05411,S
TXN00008089,2026-02-17 18:17:01,USR91504,MCH1004,1310.63,UTR5619017449,7011,TXN_SUCCESS
TXN00011410,1771349845,USR44669,MCH8130,9972.05,UTR7427182981,05411,TXN_SUCCESS
TXN00007340,2026-02-25 16:19:13,USR56479,MCH4410,13345.09,UTR8407583289,5912,S
TXN00014466,2026-02-09 01:03:10,USR65259,MCH9686,8517.86,UTR6278320247,5812,Fail
TXN00019102,2026-02-10 21:03:13,USR35234,MCH3292,"₹4,036.14",UTR3444132622,5912,FAILED
TXN00002396,2026-01-14 17:33:07,USR69286,MCH6922,"8,653.48",UTR3058413529,7011,Success
TXN00019428,01-22-2026 06:08:42 AM,USR59289,MCH2128,-11087.0,UTR0378375272,05411,TXN_SUCCESS
TXN00004422,2026/03/25,USR31519,MCH4648,23918.44,UTR5465187911,5411,TXN_SUCCESS
TXN00009496,31/01/2026 08:07:58,USR29617,MCH7572,Rs. 11612.17,UTR7195686637,5411,COMPLETED
TXN00001146,2026-03-14 10:09:19,USR67305,MCH6824,21966.96,UTR0397123995,7011,S
TXN00005182,02-04-2026 06:52:12 PM,USR41520,MCH7997,-20740.85,UTR0129958610,4131,S
TXN00000572,19/03/2026 07:05:57,USR98408,MCH6614,19593.49,UTR1433179258,7011,S
TXN00008663,2026-02-23 05:17:15,USR25289,MCH6677,₹899.95,UTR3529476575,4131,SUCCESS
TXN00004741,2026-03-10 07:44:07,USR65072,MCH8291,17970.77,UTR0614440238,5411,Success
TXN00004982,20/02/2026 20:40:07,USR88849,MCH6632,6066.42,UTR1236946294,5812,COMPLETED
TXN00005168,2026/01/14,USR79932,MCH8954,3267.52,UTR 4201535714,5812,COMPLETED
TXN00002975,31/03/2026 16:54:44,USR28338,MCH4820,9615.03,UTR8909008193,,TXN_SUCCESS
TXN00000895,2026-02-16 07:26:36,USR49683,MCH1320,16705.45,UTR4669575812,5812,S
TXN00013404,2026-03-01 02:34:33,USR11453,MCH7647,11766.1,UTR4506244964,05411,S
TXN00010247,08/01/2026 19:28:40,USR22368,MCH7415,"INR 4,010",UTR8941122494,,FAILED
TXN00002427,2026/02/19,USR63908,MCH8732,2912.31,UTR6013763766,7011,S
TXN00013785,2026/01/22,USR43533,MCH6395,"₹6,565.27",UTR4495362622,5912,SUCCESS
TXN00010347,17/01/2026 13:44:06,USR22653,MCH5088,12207.43,UTR2792813882,5912,COMPLETED
TXN00004517,2026-02-22 04:43:07,USR64624,MCH2655,13039.21,UTR6525711828,05411,Success
TXN00000817,06/03/2026 19:34:07,USR32335,MCH4613,Rs. 14785.97,UTR0642732467,5411,SUCCESS
TXN00019676,2026-01-10 06:16:21,USR41715,MCH1895,10711.98,,05411,TXN_SUCCESS
TXN00001834,05/03/2026 14:04:43,USR44274,MCH4173,"INR 18,704",UTR 7869638649,7011,PENDING
TXN00009545,2026-01-05 22:12:02,USR92701,MCH9046,8360.07,UTR8912851701,5812,SUCCESS
TXN00018192,2026-01-01 15:01:53,USR31871,MCH7185,"INR 16,768",UTR9965751907,5912,SUCCESS
TXN00007151,23/02/2026 13:29:18,USR90027,MCH3041,19251.64,UTR9860610375,,COMPLETED
TXN00017948,03-30-2026 02:01:25 PM,USR94221,MCH3054,14352.05,UTR5678621211,7011,TXN_SUCCESS
TXN00005312,2026-03-04 09:29:20,USR45312,MCH6937,15380.59,UTR0655853553,5912,Success
TXN00012350,01-09-2026 11:39:34 PM,USR49084,MCH7134,"₹4,859.41",UTR9020030725,,TXN_SUCCESS
TXN00010971,01-19-2026 10:43:54 PM,USR62099,MCH5491,9774.03,UTR5928808266,,S
TXN00018297,12/03/2026 04:51:51,USR67124,MCH6530,1490.62,UTR8595995546,5812,TXN_SUCCESS
TXN00014405,2026-02-07 22:12:24,USR27965,MCH9315,13243.78,UTR7304108782,5411,S
TXN00000321,02-25-2026 10:40:13 PM,USR40156,MCH7138,13735.17,UTR0277412750,5912,S
TXN00013266,02-06-2026 11:00:32 AM,USR67852,MCH4013,23967.86,UTR 1338282553,5812,SUCCESS
TXN00005230,19/03/2026 01:42:38,USR13172,MCH6356,"₹14,949.22",UTR4442464711,7011,COMPLETED
TXN00018424,2026-02-17 16:21:10,USR82082,MCH8207,"INR 17,168",,5912,SUCCESS
TXN00008923,2026-01-15 03:05:33,USR70359,MCH4506,15384.22,UTR4175358264,05411,Success
TXN00000353,2026/01/19,USR99923,MCH6343,16470.75,UTR5694316876,5912,COMPLETED
TXN00004425,2026-03-04 01:13:51,USR22218,MCH1540,7890.94,UTR4846536572,7011,S
TXN00015756,24/03/2026 08:48:10,USR52235,MCH2550,"₹20,924.22",UTR3455329731,7011,SUCCESS
TXN00018953,2026-01-24 00:12:01,USR63191,MCH6437,22401.01,UTR7246546378,5411,Success
TXN00010960,2026-02-08 23:51:55,USR34640,MCH2556,21325.37,UTR7919348553,05411,SUCCESS
TXN00000740,2026-02-12 21:26:09,USR66175,MCH3021,Rs. 9429.84,UTR6420826596,05411,COMPLETED
TXN00003819,2026-01-26 09:28:57,USR10415,MCH1424,"₹20,519.20",UTR5039003721,4131,S
TXN00009805,13/01/2026 04:33:02,USR38626,MCH8503,14001.48,UTR6545373131,7011,S
TXN00019289,1770803362,USR69975,MCH5980,Rs. 21852.41,UTR 0839142040,5812,F
TXN00007334,22/03/2026 21:52:52,USR25455,MCH6364,Rs. 12967.14,UTR9640144886,4131,TXN_FAILED
TXN00018747,2026-02-14 01:20:39,USR33740,MCH2132,108.11,,7011,TXN_SUCCESS
TXN00010246,2026-02-03 00:24:13,USR29901,MCH7122,24174.96,,,TXN_FAILED
TXN00002125,2026-02-27 21:18:07,USR99277,MCH8890,24602.92,UTR3745340502,5912,COMPLETED
TXN00001617,01-17-2026 12:05:26 PM,USR71148,MCH1197,"₹24,853.54",UTR0494967856,4131,Success
TXN00014228,01/01/2026 17:20:38,USR80890,MCH1948,229.28,UTR7179495676,5411,SUCCESS
TXN00011128,03-13-2026 03:54:51 AM,USR37227,MCH4800,9984.55,UTR9417251267,4131,Success
TXN00012973,29/01/2026 22:17:58,USR23879,MCH9162,"₹20,377.04",UTR7020629555,7011,COMPLETED
TXN00007520,2026-02-24 03:12:54,USR44737,MCH3110,1418.98,UTR9480220608,5812,S
TXN00008508,02-11-2026 07:20:34 PM,USR98351,MCH2294,"₹14,908.60",UTR9328215331,5912,Success
TXN00003969,2026-03-05 11:18:52,USR79947,MCH8669,"₹14,712.92",UTR2223094980,7011,COMPLETED
TXN00013986,02-11-2026 08:53:25 AM,USR62730,MCH8884,9483.38,UTR6972481733,4131,Success
TXN00004026,2026-03-15 00:52:47,USR63435,MCH9046,20610.52,,5411,TXN_SUCCESS
TXN00002710,02-04-2026 03:48:36 PM,USR57379,MCH1838,"₹7,339.78",UTR7684084544,5812,SUCCESS
TXN00008504,2026-02-06 02:10:09,USR82187,MCH4111,24306.02,UTR1639495441,,Declined
TXN00002690,2026-01-29 11:46:14,USR99591,MCH4609,"INR 10,113",UTR 0094239034,05411,S
TXN00002978,2026-03-22 02:56:23,USR78521,MCH5583,295.34,UTR9478320802,4131,COMPLETED
TXN00009374,2026-02-10 04:34:49,USR92750,MCH5495,21842.11,UTR3769464036,7011,COMPLETED
TXN00018172,03-11-2026 02:37:04 PM,USR44710,MCH5062,23119.24,UTR5930522943,7011,SUCCESS
TXN00004646,2026-02-20 01:27:59,USR56585,MCH3399,"18,552.02",UTR2616882860,7011,Success
TXN00018006,2026-03-22 03:29:09,USR57642,MCH3092,6812.75,UTR5677578033,05411,COMPLETED
TXN00007777,2026-01-27 16:10:27,USR29089,MCH3686,8532.79,UTR3025014460,5411,S
TXN00018057,1774944747,USR39968,MCH9839,22228.27,UTR3542998994,5812,Success
TXN00010597,1769152482,USR80311,MCH5813,13698.02,UTR1886095671,4131,S
TXN00013496,19/01/2026 19:31:02,USR44388,MCH7016,"₹9,403.34",UTR6200018476,7011,TXN_SUCCESS
TXN00019800,2026-02-14 22:35:20,USR22019,MCH1638,8570.13,UTR4592174199,5912,SUCCESS
TXN00012242,2026-01-04 11:33:54,USR31711,MCH4005,1333.79,UTR8148694547,4131,SUCCESS
TXN00017876,03-15-2026 07:15:35 AM,USR54747,MCH8870,14468.6,UTR8839772137,5411,COMPLETED
TXN00005959,06/02/2026 13:15:04,USR51182,MCH1908,Rs. 19245.59,UTR 4998159698,05411,Declined
TXN00017380,03-11-2026 03:39:14 PM,USR94361,MCH6893,6061.88,UTR1730405311,5912,TXN_SUCCESS
TXN00013309,2026-01-30 13:47:57,USR27932,MCH9415,23298.25,UTR2217223057,7011,Success
TXN00006603,2026-03-07 06:12:13,USR60123,MCH1817,"9,157.05",UTR0956920534,,Initiated
TXN00002265,2026-02-28 11:41:28,USR35472,MCH1244,15181.17,,5812,COMPLETED
TXN00001760,03-07-2026 03:56:54 PM,USR52304,MCH6126,"₹13,703.51",UTR7024799231,5912,Success
TXN00016177,2026-01-02 00:15:10,USR14307,MCH8081,"14,388.50",UTR8962277102,7011,S
TXN00010917,31/03/2026 08:45:59,USR77237,MCH6922,Rs. 2668.65,,4131,S
TXN00011534,2026-03-06 00:32:20,USR41902,MCH6697,3161.31,UTR4954899966,05411,PENDING
TXN00000946,18/01/2026 15:27:33,USR73344,MCH2108,284.79,UTR 4219390920,5912,TXN_SUCCESS
TXN00001771,1767342358,USR80550,MCH5447,11491.57,,5411,S
TXN00002830,02-24-2026 12:47:32 PM,USR52755,MCH1546,738.95,UTR5418844645,5912,S
TXN00008200,2026-01-18 15:10:02,USR82555,MCH8235,Rs. 1656.65,UTR2636368728,7011,Fail
TXN00011734,1771694373,USR45955,MCH1296,-11885.93,UTR1648793903,,PROCESSING
TXN00017476,2026-03-01 00:31:11,USR75701,MCH1050,556.07,UTR7084296127,,TXN_SUCCESS
TXN00007311,2026-01-15 14:05:07,USR98387,MCH7818,24171.97,,,Success
TXN00011164,2026-02-28 03:13:03,USR25894,MCH3052,19047.51,UTR7215885206,5812,Success
TXN00003455,13/02/2026 08:58:09,USR60764,MCH4795,23542.88,UTR8958392642,7011,S
TXN00007337,01-24-2026 03:47:34 PM,USR86149,MCH5819,1254.03,UTR9631369665,,TXN_SUCCESS
TXN00013569,03-27-2026 10:46:40 AM,USR90018,MCH1602,23831.84,UTR2468707029,,F
TXN00007139,14/01/2026 00:57:18,USR92716,MCH9413,16729.65,UTR 6133162709,05411,TXN_SUCCESS
TXN00004781,26/03/2026 21:43:35,USR63465,MCH4852,1713.98,UTR7099693455,05411,TXN_SUCCESS
TXN00013576,11/02/2026 03:34:21,USR18324,MCH4631,19520.14,UTR8229867131,5812,SUCCESS
TXN00019451,2026-01-13 10:23:47,USR59482,MCH3621,"INR 9,607",UTR8509176173,05411,TXN_SUCCESS
TXN00006548,2026-02-15 22:28:52,USR89505,MCH3913,12574.56,UTR 7199047792,5411,TXN_SUCCESS
TXN00013397,2026-01-02 12:59:25,USR17839,MCH7889,13722.5,UTR2954718545,5812,Fail
TXN00017836,02-02-2026 05:58:40 AM,USR62627,MCH1149,"₹5,854.35",UTR 9546566448,,TXN_SUCCESS
TXN00014444,10/02/2026 08:36:16,USR90809,MCH2739,20780.16,UTR5607291800,7011,SUCCESS
TXN00008353,2026-03-17 08:01:11,USR39069,MCH5932,"21,312.45",UTR3727436716,5411,S
TXN00000099,04/02/2026 11:50:26,USR51615,MCH1128,645.22,UTR8656904002,05411,TXN_FAILED
TXN00013611,2026-01-08 01:53:40,USR96943,MCH3000,13938.05,UTR6067484883,7011,TXN_SUCCESS
TXN00005705,2026-03-29 10:12:44,USR12067,MCH5533,"22,883.10",UTR8808329249,4131,S
TXN00014236,01-24-2026 11:10:45 PM,USR29039,MCH5161,"₹24,397.57",UTR0183008039,7011,SUCCESS
TXN00008709,03/01/2026 08:24:21,USR13232,MCH4690,"₹1,704.23",UTR0525080036,5912,COMPLETED
TXN00007163,2026-02-22 07:04:15,USR74595,MCH3449,15734.19,UTR2118174143,5812,SUCCESS
TXN00011181,2026-01-10 07:18:28,USR49234,MCH3045,18097.83,UTR 0588713825,5411,Success
TXN00014146,2026-01-20 19:49:52,USR11651,MCH9505,15912.34,UTR0668707454,5912,S
TXN00014192,2026-03-30 08:00:59,USR47025,MCH3795,1538.04,UTR8547247693,,F
TXN00010613,03-13-2026 11:25:15 AM,USR77471,MCH8048,-3510.21,UTR7358221975,05411,COMPLETED
TXN00009323,2026-01-02 02:19:28,USR11855,MCH5188,"INR 15,409",UTR0835524011,05411,TXN_SUCCESS
TXN00008035,2026/03/25,USR53178,MCH8225,"₹19,861.66",UTR4330327946,7011,SUCCESS
TXN00010211,2026-03-10 16:50:26,USR48883,MCH8908,24399.82,,5411,COMPLETED
TXN00007783,2026-01-28 05:04:06,USR30206,MCH5350,21981.32,UTR4999586236,7011,Success
TXN00011537,01-30-2026 10:08:42 AM,USR83804,MCH2177,22657.29,UTR2422719428,7011,Success
TXN00017766,2026-02-21 09:58:14,USR43611,MCH8403,7791.29,UTR4333021816,5411,SUCCESS
TXN00011173,2026-03-08 12:05:20,USR23246,MCH5147,Rs. 23591.41,UTR9365184390,4131,Success
TXN00003295,2026-03-28 23:16:23,USR82148,MCH6487,24201.96,UTR2042782405,5812,Declined
TXN00014069,1769134666,USR68792,MCH7956,19969.63,UTR4214298511,05411,S
TXN00014067,2026-03-26 00:40:56,USR50699,MCH6263,24104.0,UTR3477680007,,TXN_SUCCESS
TXN00006960,2026-02-02 04:57:10,USR99712,MCH8765,"23,899.94",UTR1034545441,5411,TXN_SUCCESS
TXN00008471,24/02/2026 04:33:51,USR56837,MCH3729,5511.03,UTR7256703013,5912,S
TXN00015568,26/03/2026 00:31:27,USR73812,MCH2785,"INR 8,052",UTR3137365106,05411,Declined
TXN00016283,2026/03/16,USR81243,MCH9292,Rs. 20204.68,UTR1201746032,,TXN_SUCCESS
TXN00019546,2026-03-30 09:58:37,USR91525,MCH2605,"₹4,898.27",UTR2873595371,5812,S
TXN00003041,2026-02-13 15:38:04,USR14719,MCH8840,Rs. 4492.32,UTR4250099343,5812,Initiated
TXN00002645,2026-02-15 15:29:38,USR35860,MCH6327,1214.17,UTR7119076810,5411,SUCCESS
TXN00008638,01-22-2026 10:29:40 AM,USR39009,MCH3154,11431.03,UTR5358622266,5411,S
TXN00004714,03-05-2026 02:36:11 AM,USR44629,MCH9089,18805.34,UTR2900717816,5912,Success
TXN00009499,2026-03-15 15:25:07,USR36448,MCH7874,"23,900.93",UTR4165184877,4131,SUCCESS
TXN00017216,2026-01-03 11:44:45,USR59941,MCH6560,9552.16,UTR2809176414,05411,S
TXN00003414,2026-01-11 22:29:09,USR22445,MCH4953,9017.07,UTR7290268120,5411,TXN_FAILED
TXN00011790,2026-02-12 08:15:48,USR36416,MCH5382,"INR 16,043",UTR4740399914,,S
TXN00005015,2026-01-02 04:37:59,USR80120,MCH7618,"₹4,920.21",UTR 1000312150,4131,TXN_SUCCESS
TXN00012825,2026-03-15 03:47:56,USR39513,MCH1268,23332.13,UTR7945697924,5812,SUCCESS
TXN00008429,2026-02-15 10:39:24,USR13611,MCH7564,"INR 7,723",UTR7205524148,05411,SUCCESS
TXN00009251,2026-03-09 10:34:50,USR35967,MCH1379,1067.94,UTR2873729162,5812,COMPLETED
TXN00001790,01-03-2026 10:18:41 AM,USR23582,MCH1068,"₹12,965.02",UTR3714592613,5912,Success
TXN00017254,2026-02-06 17:03:11,USR59047,MCH4278,8377.35,UTR8636376725,7011,COMPLETED
TXN00007169,2026-01-08 10:10:12,USR70718,MCH2009,6567.78,,5812,Success
TXN00005578,2026-02-27 16:11:29,USR35520,MCH6006,24562.24,UTR2211731881,7011,SUCCESS
TXN00016314,2026-01-24 16:06:56,USR79942,MCH4355,6099.09,UTR5321884333,7011,FAILED
TXN00015863,03-18-2026 11:09:18 PM,USR87178,MCH3334,14706.91,UTR 6901107992,05411,COMPLETED
TXN00009195,2026-01-18 22:42:30,USR52456,MCH8387,20932.11,UTR9545494709,5912,TXN_SUCCESS
TXN00010789,2026-03-20 12:37:51,USR80041,MCH1878,17906.03,UTR9785255001,5411,Success
TXN00003638,2026/02/14,USR87274,MCH6292,1011.08,UTR0468764837,05411,COMPLETED
TXN00019958,03-18-2026 02:25:18 PM,USR27389,MCH4460,21931.31,UTR1715067361,4131,COMPLETED
TXN00011644,09/03/2026 01:49:46,USR80785,MCH6630,Rs. 18185.04,UTR5645612468,5411,Fail
TXN00002214,2026-01-03 00:35:57,USR82712,MCH4572,"INR 24,071",UTR7685522509,5912,COMPLETED
TXN00013930,2026-02-18 09:47:37,USR49389,MCH2220,14790.33,UTR8851921588,,Success
TXN00014974,2026-02-19 23:50:11,USR48811,MCH3175,4079.54,UTR4290918836,5812,Success
TXN00007504,2026-01-25 15:00:25,USR29065,MCH7189,3253.28,UTR6773244996,5912,COMPLETED
TXN00007333,2026-03-04 20:13:23,USR40059,MCH1566,23555.21,UTR2259927509,7011,Declined
TXN00019586,2026/03/13,USR44108,MCH1580,18386.84,UTR0855042284,,Fail
TXN00010700,2026-02-11 08:25:27,USR84643,MCH3866,9274.06,UTR7990494852,5411,SUCCESS
TXN00016085,03-09-2026 08:40:44 AM,USR70542,MCH4587,"INR 18,922",UTR4935795312,5912,TXN_SUCCESS
TXN00014474,1767779384,USR76056,MCH1754,21557.67,UTR6619958053,5812,SUCCESS
TXN00014344,2026-02-01 18:13:20,USR79586,MCH5964,23627.53,UTR8889046306,5912,S
TXN00006749,2026-03-07 14:05:22,USR17979,MCH3197,24820.87,UTR0973938661,5912,S
TXN00008545,21/03/2026 19:15:31,USR39016,MCH9949,"INR 9,957",UTR1100905114,7011,SUCCESS
TXN00009182,2026-02-28 06:20:21,USR79341,MCH7233,"10,203.04",UTR6195986832,5812,Declined
TXN00018938,24/03/2026 11:15:45,USR45694,MCH6640,"22,603.00",UTR4682173873,5812,TXN_SUCCESS
TXN00005123,2026-01-05 06:17:42,USR19596,MCH6259,1415.05,UTR8063120910,5812,FAILED
TXN00006837,2026-03-01 18:28:19,USR67361,MCH7054,"9,172.28",UTR3435516586,,Success
TXN00004290,06/03/2026 12:50:56,USR22099,MCH9019,20077.27,UTR3934261913,4131,COMPLETED
TXN00019741,2026-02-06 11:24:43,USR58033,MCH9845,10344.38,UTR1823953898,5812,Success
TXN00003831,01/02/2026 02:11:51,USR20747,MCH3666,"INR 9,531",,05411,TXN_SUCCESS
TXN00002472,2026/03/12,USR79770,MCH8402,24101.08,UTR7383455761,5912,Success
TXN00015647,2026-01-08 17:11:23,USR25767,MCH5575,20233.05,UTR0124083098,05411,S
TXN00013766,02-26-2026 03:47:41 AM,USR17706,MCH9364,"₹12,257.89",UTR8217785682,05411,COMPLETED
TXN00000055,2026-02-04 20:28:57,USR86919,MCH4170,Rs. 14951.52,UTR 3722466627,5411,SUCCESS
TXN00001743,01-25-2026 10:47:01 PM,USR93814,MCH6076,Rs. 19234.93,UTR1881456452,05411,S
TXN00008681,2026-02-25 11:17:49,USR52372,MCH4313,240.95,UTR8867429770,05411,TXN_SUCCESS
TXN00018599,2026/01/23,USR89515,MCH9116,17481.48,UTR2558596794,05411,Initiated
TXN00011470,2026-02-17 12:14:53,USR20240,MCH1903,21441.12,UTR7429738744,,TXN_SUCCESS
TXN00011254,2026-01-14 19:43:16,USR65289,MCH8698,22544.52,,5912,SUCCESS
TXN00005856,2026-01-16 10:25:57,USR13860,MCH9698,19061.41,UTR8624620505,4131,SUCCESS
TXN00013711,2026/01/13,USR91906,MCH3559,10330.67,UTR1519083714,05411,Declined
TXN00006348,2026/03/07,USR91681,MCH8542,24500.34,UTR0299603631,5812,TXN_FAILED
TXN00018319,2026-03-05 16:26:08,USR79601,MCH3684,17376.22,UTR7271236035,4131,COMPLETED
TXN00004687,2026-03-24 18:17:18,USR59752,MCH8684,3489.96,UTR2417284805,05411,COMPLETED
TXN00005628,2026-01-10 09:59:45,USR21584,MCH4482,"₹8,566.45",UTR3406210453,05411,Success
TXN00003153,2026-01-14 13:42:47,USR58866,MCH6932,"₹17,639.47",UTR2589038317,7011,S
TXN00005295,2026-03-02 02:47:09,USR59531,MCH2337,Rs. 19364.4,UTR8702576930,4131,S
TXN00004370,2026-03-13 21:27:56,USR87028,MCH9860,"₹4,619.63",UTR8959523530,5411,COMPLETED
TXN00001992,03-16-2026 03:48:46 PM,USR34704,MCH2435,Rs. 3981.12,UTR2551328114,5411,SUCCESS
TXN00008274,2026-02-06 01:25:17,USR90008,MCH3528,"₹14,727.51",,7011,COMPLETED
TXN00004721,1772716681,USR86313,MCH6334,"INR 8,632",UTR2134504292,05411,SUCCESS
TXN00010387,2026-01-27 14:13:04,USR56567,MCH6767,"3,270.09",UTR 9937151012,,TXN_SUCCESS
TXN00009918,2026-01-04 10:18:57,USR11305,MCH9852,"INR 5,309",,05411,Success
TXN00017532,2026-03-04 14:26:10,USR15333,MCH8217,Rs. 9862.0,UTR3225724277,,TXN_SUCCESS
TXN00002759,1770800120,USR34105,MCH7826,17695.96,UTR2499554414,5812,COMPLETED
TXN00004272,2026-03-09 03:47:54,USR41881,MCH7824,23864.6,UTR9739346683,05411,COMPLETED
TXN00010313,2026-03-26 21:09:45,USR28983,MCH5034,23836.36,UTR2195916835,7011,TXN_SUCCESS
TXN00005393,01-14-2026 07:07:20 PM,USR49005,MCH7589,21700.81,UTR8516008611,,Success
TXN00013499,2026-02-24 22:11:34,USR65389,MCH9165,"INR 9,276",UTR4962429379,,S
TXN00017161,20/02/2026 09:16:19,USR27557,MCH4663,Rs. 13720.47,UTR6135474761,4131,COMPLETED
TXN00006053,2026-03-05 20:21:11,USR85041,MCH2274,13396.87,UTR8006153496,5912,Success
TXN00014423,2026-01-02 13:22:20,USR81830,MCH9863,Rs. 16802.18,UTR4804278695,05411,SUCCESS
TXN00001699,2026-01-19 11:02:22,USR38316,MCH8812,-24078.25,UTR6776236589,4131,TXN_SUCCESS
TXN00012726,2026-01-12 01:34:03,USR82772,MCH3105,Rs. 23155.46,UTR7885948758,5411,S
TXN00019045,03-30-2026 10:56:45 AM,USR63974,MCH1845,12631.54,UTR2496422005,5912,F
TXN00003427,2026-01-29 15:27:22,USR46010,MCH8480,"14,089.25",UTR4058029612,7011,S
TXN00018930,2026/01/06,USR89135,MCH3205,15425.08,UTR0421795272,,TXN_SUCCESS
TXN00003722,2026-03-18 07:03:26,USR26309,MCH9202,20865.95,UTR1892812435,5812,COMPLETED
TXN00008432,2026-01-06 21:26:30,USR23332,MCH7545,"₹14,696.70",UTR9500569772,7011,Success
TXN00007218,2026/03/01,USR71245,MCH5954,17870.41,UTR4025100164,4131,S
TXN00011235,2026-01-14 11:55:33,USR59785,MCH2916,"₹4,676.79",UTR1736440503,5912,S
TXN00015148,2026-03-24 18:08:50,USR91619,MCH7056,19044.42,,,Success
TXN00019283,2026-03-21 20:19:36,USR85941,MCH3060,14983.94,UTR2535695841,,PROCESSING
TXN00009902,2026/03/17,USR36350,MCH7122,9331.45,UTR4659350346,,S
TXN00003677,2026-03-25 20:38:14,USR44591,MCH1346,4345.67,UTR4319105434,4131,TXN_SUCCESS
TXN00014485,2026-02-09 21:55:30,USR99049,MCH5909,1843.87,UTR0528629791,5812,TXN_SUCCESS
TXN00001493,2026-03-26 00:12:11,USR55563,MCH2166,"₹5,689.47",UTR8383786139,5812,TXN_SUCCESS
TXN00019763,01-14-2026 01:54:35 PM,USR93584,MCH6334,Rs. 22425.11,UTR2689446535,4131,Success
TXN00000265,2026-01-17 00:46:25,USR40957,MCH9122,"₹21,935.55",UTR0373501299,05411,COMPLETED
TXN00003316,2026-03-22 09:16:02,USR93947,MCH3859,16545.49,UTR4917054809,,Fail
TXN00005372,2026-02-07 17:05:24,USR94900,MCH8380,8680.5,UTR4854519275,05411,S
TXN00001898,2026-03-25 08:13:52,USR96743,MCH1741,"₹4,708.74",UTR9782447068,05411,Success
TXN00006865,03-27-2026 06:27:48 PM,USR47283,MCH5154,13313.68,UTR5498960451,5411,TXN_SUCCESS
TXN00019509,03-01-2026 07:09:14 AM,USR56418,MCH9330,"₹24,236.89",UTR3082183507,7011,TXN_SUCCESS
TXN00016511,2026-03-14 12:37:31,USR88052,MCH3754,"21,995.38",UTR8219412871,5812,TXN_SUCCESS
TXN00016496,2026/03/21,USR32936,MCH4123,"10,822.18",UTR2369326439,5411,Success
TXN00003079,2026-01-05 17:22:54,USR13777,MCH9892,"₹3,879.17",UTR9216850051,5912,Success
TXN00006153,2026/02/12,USR53369,MCH8924,1267.57,UTR 5861393235,05411,SUCCESS
TXN00019658,2026-01-22 18:05:58,USR91110,MCH5822,"₹21,577.02",UTR4247192736,7011,S
TXN00010956,2026-02-23 11:49:47,USR56693,MCH5163,"21,470.19",UTR1046619866,,Success
TXN00011954,2026-03-16 10:38:08,USR65898,MCH8898,17361.95,UTR 8793237599,5812,TXN_SUCCESS
TXN00014242,2026-02-17 16:00:59,USR80400,MCH6987,22211.91,UTR1802127447,05411,COMPLETED
TXN00010677,14/01/2026 11:01:01,USR98974,MCH9694,21877.11,UTR1361008031,,PENDING
TXN00008959,2026-02-04 21:08:22,USR59404,MCH9822,Rs. 15233.79,UTR9307584813,5912,TXN_SUCCESS
TXN00005814,2026-03-21 08:38:50,USR98677,MCH4918,"INR 7,044",UTR5438202355,5411,Success
TXN00009974,01-23-2026 10:22:34 PM,USR31418,MCH1466,1520.31,UTR9636605650,4131,PROCESSING
TXN00007267,23/03/2026 01:23:36,USR49860,MCH8527,"₹4,795.33",UTR7227419435,,TXN_SUCCESS
TXN00019345,2026-03-19 02:36:50,USR12180,MCH3584,"INR 4,784",UTR1345577296,5411,COMPLETED
TXN00018416,2026-02-06 15:56:21,USR75984,MCH5082,"INR 22,740",UTR3665686548,5411,SUCCESS
TXN00005361,21/02/2026 19:35:12,USR94381,MCH2925,15085.1,UTR6183975254,4131,COMPLETED
TXN00001161,14/03/2026 03:02:18,USR24723,MCH9894,"₹20,647.16",UTR5718452338,5411,COMPLETED
TXN00019431,29/03/2026 01:44:17,USR38342,MCH8034,23458.86,UTR1612632224,5411,TXN_SUCCESS
TXN00014261,2026/03/01,USR69614,MCH8496,"₹10,796.07",UTR2967857829,5812,Success
TXN00015901,10/03/2026 01:20:43,USR80016,MCH3932,-8133.04,UTR2349333973,05411,S
TXN00008190,2026-03-23 21:36:19,USR77138,MCH4168,-9126.8,UTR9125595767,4131,S
TXN00001092,2026-02-06 19:06:32,USR52538,MCH3845,16244.67,UTR 6994659836,5812,S
TXN00008457,2026-03-12 09:46:23,USR40645,MCH5710,16074.41,UTR 0345029331,,Success
TXN00012190,01-13-2026 07:23:41 PM,USR87624,MCH2398,10850.27,UTR4309912541,5411,S
TXN00007195,2026-01-15 10:20:23,USR52247,MCH1164,20320.2,UTR4446387284,5912,SUCCESS
TXN00010586,28/02/2026 14:34:25,USR63864,MCH5147,8050.21,UTR1261374239,5812,S
TXN00007238,15/03/2026 22:21:33,USR81532,MCH9078,21721.34,UTR4382475302,7011,Success
TXN00007467,2026/01/25,USR49595,MCH6026,Rs. 20917.14,UTR0558562867,7011,Success
TXN00016280,05/01/2026 05:55:18,USR87552,MCH6012,15878.53,UTR1768797219,05411,TXN_FAILED
TXN00017582,2026-01-19 13:26:03,USR20828,MCH2769,9228.76,UTR8133619203,4131,TXN_FAILED
